2023-01-30 10:37:31.2667||INFO|Hangfire.PostgreSql.PostgreSqlStorage|Start installing Hangfire SQL objects... |url: |action: 
2023-01-30 10:37:34.0325||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:989d1b3e has started in 196.4067 ms |url: |action: 
2023-01-30 10:37:34.0325||TRACE|Hangfire.Server.RecurringJobScheduler|Recurring job 'Cảnh báo hạn báo cáo' is being updated. RecurringJob: (NextExecution:2023-01-19T08:10:00.0000000Z;LastJobId:4842;Queue:default;Cron:*/2 * * * *;TimeZoneId:SE Asia Standard Time;Job:{"Type":"TN.TNM.Api.RecurringJobs.RecurringJobsService, TN.TNM.Api, Version=2.0.0.0, Culture=neutral, PublicKeyToken=null","Method":"AlertReportPoint","ParameterTypes":"[]","Arguments":"[]"};CreatedAt:2023-01-06T03:27:30.0981312Z;V:2;LastExecution:2023-01-19T08:08:00.0138373Z), Changes: (LastExecution:2023-01-30T03:37:34.0273852Z;NextExecution:2023-01-30T03:38:00.0000000Z;LastJobId:4845), NextExecution: (1/30/2023 3:38:00 AM) |url: |action: 
2023-01-30 10:37:34.0745||TRACE|Hangfire.Server.RecurringJobScheduler|Recurring job 'StatusTask' is being updated. RecurringJob: (Queue:default;Cron:*/59 * * * *;TimeZoneId:SE Asia Standard Time;Job:{"Type":"TN.TNM.Api.RecurringJobs.RecurringJobsService, TN.TNM.Api, Version=2.0.0.0, Culture=neutral, PublicKeyToken=null","Method":"UpdateStatusTask","ParameterTypes":"[]","Arguments":"[]"};CreatedAt:2023-01-11T06:09:11.6277951Z;V:2;LastExecution:2023-01-19T08:00:02.0177117Z;NextExecution:2023-01-19T08:59:00.0000000Z;LastJobId:4836), Changes: (LastExecution:2023-01-30T03:37:34.0475448Z;NextExecution:2023-01-30T03:59:00.0000000Z;LastJobId:4846), NextExecution: (1/30/2023 3:59:00 AM) |url: |action: 
2023-01-30 10:37:34.0816||DEBUG|Hangfire.Server.RecurringJobScheduler|3 recurring job(s) processed by scheduler. |url: |action: 
2023-01-30 10:37:34.1041||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:4deed9ef has started in 261.3592 ms |url: |action: 
2023-01-30 10:37:34.1112||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'job'... |url: |action: 
2023-01-30 10:37:34.1112||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'list'... |url: |action: 
2023-01-30 10:37:34.1112||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'set'... |url: |action: 
2023-01-30 10:37:34.1112||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'hash'... |url: |action: 
2023-01-30 10:37:34.1901||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:777da526 has started in 354.115 ms |url: |action: 
2023-01-30 10:37:34.2700||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:4b8019f4 has started in 434.079 ms |url: |action: 
2023-01-30 10:37:34.2872||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:d900ff2a has started in 451.2735 ms |url: |action: 
2023-01-30 10:37:34.2872||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:08c6cc47 has started in 457.2999 ms |url: |action: 
2023-01-30 10:37:34.3025||INFO|Hangfire.Server.BackgroundServerProcess|Server desktop-8nqps5h:21216:20f891aa all the dispatchers started |url: |action: 
2023-01-30 10:37:34.3025||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop DelayedJobScheduler:ad66a53c has started in 18.2516 ms |url: |action: 
2023-01-30 10:37:34.3149||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop RecurringJobScheduler:b88e018a has started in 21.7089 ms |url: |action: 
2023-01-30 10:37:34.9993||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'list'... |url: |action: 
2023-01-30 10:37:35.0013||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'set'... |url: |action: 
2023-01-30 10:37:35.0013||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'hash'... |url: |action: 
2023-01-30 10:37:38.0696||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-01-30 10:37:38.0696||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-01-30 10:37:38.8598||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-01-30 10:37:38.8611||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-01-30 10:37:43.0751||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-01-30 10:37:43.0751||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-01-30 10:37:43.8692||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-01-30 10:37:43.8692||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-01-30 10:37:45.1420||INFO|TN.TNM.BusinessLogic.Factories.Notification.NotificationFactory|Get Notification |url: http://localhost/api/notification/getNotification|action: GetNotification
2023-01-30 10:37:47.6835|20500|WARN|Microsoft.EntityFrameworkCore.Query|The LINQ expression 'where (Convert([y].Value, Nullable`1) == [e].OrderType)' could not be translated and will be evaluated locally. |url: http://localhost/api/Dashboard/takeRevenueStatisticDashboard|action: TakeRevenueStatisticDashboard
2023-01-30 10:37:47.6835|20500|WARN|Microsoft.EntityFrameworkCore.Query|The LINQ expression 'FirstOrDefault()' could not be translated and will be evaluated locally. |url: http://localhost/api/Dashboard/takeRevenueStatisticDashboard|action: TakeRevenueStatisticDashboard
2023-01-30 10:37:47.6924|20500|WARN|Microsoft.EntityFrameworkCore.Query|The LINQ expression 'where (Convert([y].Value, Nullable`1) == [e].OrderType)' could not be translated and will be evaluated locally. |url: http://localhost/api/Dashboard/takeRevenueStatisticDashboard|action: TakeRevenueStatisticDashboard
2023-01-30 10:37:47.6924|20500|WARN|Microsoft.EntityFrameworkCore.Query|The LINQ expression 'FirstOrDefault()' could not be translated and will be evaluated locally. |url: http://localhost/api/Dashboard/takeRevenueStatisticDashboard|action: TakeRevenueStatisticDashboard
2023-01-30 10:37:47.7061|20500|WARN|Microsoft.EntityFrameworkCore.Query|The LINQ expression 'where (Convert([y].Value, Nullable`1) == [e].OrderType)' could not be translated and will be evaluated locally. |url: http://localhost/api/Dashboard/takeRevenueStatisticWaitPaymentDashboard|action: TakeRevenueStatisticWaitPaymentDashboard
2023-01-30 10:37:47.7061|20500|WARN|Microsoft.EntityFrameworkCore.Query|The LINQ expression 'where (Convert([y].Value, Nullable`1) == [e].OrderType)' could not be translated and will be evaluated locally. |url: http://localhost/api/Dashboard/takeRevenueStatisticServicePacketDashboard|action: TakeRevenueStatisticServicePacketDashboard
2023-01-30 10:37:47.7061|20500|WARN|Microsoft.EntityFrameworkCore.Query|The LINQ expression 'FirstOrDefault()' could not be translated and will be evaluated locally. |url: http://localhost/api/Dashboard/takeRevenueStatisticWaitPaymentDashboard|action: TakeRevenueStatisticWaitPaymentDashboard
2023-01-30 10:37:47.7061|20500|WARN|Microsoft.EntityFrameworkCore.Query|The LINQ expression 'FirstOrDefault()' could not be translated and will be evaluated locally. |url: http://localhost/api/Dashboard/takeRevenueStatisticServicePacketDashboard|action: TakeRevenueStatisticServicePacketDashboard
2023-01-30 10:37:47.7061|20500|WARN|Microsoft.EntityFrameworkCore.Query|The LINQ expression 'where (Convert([y].Value, Nullable`1) == [e].OrderType)' could not be translated and will be evaluated locally. |url: http://localhost/api/Dashboard/takeRevenueStatisticWaitPaymentDashboard|action: TakeRevenueStatisticWaitPaymentDashboard
2023-01-30 10:37:47.7202|20500|WARN|Microsoft.EntityFrameworkCore.Query|The LINQ expression 'where (Convert([y].Value, Nullable`1) == [e].OrderType)' could not be translated and will be evaluated locally. |url: http://localhost/api/Dashboard/takeRevenueStatisticServicePacketDashboard|action: TakeRevenueStatisticServicePacketDashboard
2023-01-30 10:37:47.7202|20500|WARN|Microsoft.EntityFrameworkCore.Query|The LINQ expression 'FirstOrDefault()' could not be translated and will be evaluated locally. |url: http://localhost/api/Dashboard/takeRevenueStatisticWaitPaymentDashboard|action: TakeRevenueStatisticWaitPaymentDashboard
2023-01-30 10:37:47.7202|20500|WARN|Microsoft.EntityFrameworkCore.Query|The LINQ expression 'FirstOrDefault()' could not be translated and will be evaluated locally. |url: http://localhost/api/Dashboard/takeRevenueStatisticServicePacketDashboard|action: TakeRevenueStatisticServicePacketDashboard
2023-01-30 10:37:48.0018||INFO|TN.TNM.BusinessLogic.Factories.Notification.NotificationFactory|Get Notification |url: http://localhost/api/notification/getNotification|action: GetNotification
2023-01-30 10:37:48.0884||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-01-30 10:37:48.0884||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-01-30 10:37:48.0964|10103|WARN|Microsoft.EntityFrameworkCore.Query|Query: '(from CompanyConfiguration <generated>_1 in DbSet<CompanyConfiguration> select [<generated>_1]).Firs...' uses First/FirstOrDefault/Last/LastOrDefault operation without OrderBy and filter which may lead to unpredictable results. |url: http://localhost/api/company/getCompanyConfig|action: GetCompanyConfig
2023-01-30 10:37:52.5480||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-01-30 10:37:55.4619||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-01-30 10:37:55.4923||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-01-30 10:37:55.8067||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-01-30 10:38:10.5647||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-01-30 10:38:10.5647||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-01-30 10:38:10.5647||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:21216:06dfdd72 heartbeat successfully sent |url: |action: 
2023-01-30 10:38:10.5647||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:21216:06dfdd72 waiting for 00:00:30 delay before sending a heartbeat |url: |action: 
2023-01-30 10:38:10.5810||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-01-30 10:38:10.5810||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-01-30 10:38:10.5810||TRACE|Hangfire.Server.RecurringJobScheduler|Recurring job 'Cảnh báo hạn báo cáo' is being updated. RecurringJob: (Queue:default;Cron:*/2 * * * *;TimeZoneId:SE Asia Standard Time;Job:{"Type":"TN.TNM.Api.RecurringJobs.RecurringJobsService, TN.TNM.Api, Version=2.0.0.0, Culture=neutral, PublicKeyToken=null","Method":"AlertReportPoint","ParameterTypes":"[]","Arguments":"[]"};CreatedAt:2023-01-06T03:27:30.0981312Z;V:2;LastExecution:2023-01-30T03:37:34.0273852Z;NextExecution:2023-01-30T03:38:00.0000000Z;LastJobId:4845), Changes: (LastExecution:2023-01-30T03:38:10.5768238Z;NextExecution:2023-01-30T03:40:00.0000000Z;LastJobId:4847), NextExecution: (1/30/2023 3:40:00 AM) |url: |action: 
2023-01-30 10:38:10.5810||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:21216:20f891aa heartbeat successfully sent |url: |action: 
2023-01-30 10:38:10.5960||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:21216:20f891aa waiting for 00:00:30 delay before sending a heartbeat |url: |action: 
2023-01-30 10:38:10.5960||DEBUG|Hangfire.Server.RecurringJobScheduler|1 recurring job(s) processed by scheduler. |url: |action: 
2023-01-30 10:38:11.2981|20500|WARN|Microsoft.EntityFrameworkCore.Query|The LINQ expression 'where {from FireBaseEntityModel y in __listUserId_0 where ([y].UserId == [e].ObjectId) select [y] => Any()}' could not be translated and will be evaluated locally. |url: http://localhost/api/auth/getUserProfileByRoomName|action: GetUserProfileByRoomName
2023-01-30 10:38:11.2981|20500|WARN|Microsoft.EntityFrameworkCore.Query|The LINQ expression 'where ([y].UserId == [e].ObjectId)' could not be translated and will be evaluated locally. |url: http://localhost/api/auth/getUserProfileByRoomName|action: GetUserProfileByRoomName
2023-01-30 10:38:11.2981|20500|WARN|Microsoft.EntityFrameworkCore.Query|The LINQ expression 'Any()' could not be translated and will be evaluated locally. |url: http://localhost/api/auth/getUserProfileByRoomName|action: GetUserProfileByRoomName
2023-01-30 10:38:17.1584||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-01-30 10:38:17.1584||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-01-30 10:38:17.1584||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-01-30 10:38:17.1584||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-01-30 10:38:22.1768||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-01-30 10:38:40.5849||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:21216:06dfdd72 heartbeat successfully sent |url: |action: 
2023-01-30 10:38:22.1768||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-01-30 10:38:40.5994||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:21216:20f891aa heartbeat successfully sent |url: |action: 
2023-01-30 10:38:41.7950||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-01-30 10:38:41.7950||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:21216:06dfdd72 waiting for 00:00:30 delay before sending a heartbeat |url: |action: 
2023-01-30 10:38:41.7950||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
