2023-03-02 08:47:46.1744|48|ERROR|Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingProvider|An error occurred while reading the key ring. System.Xml.XmlException: '.', hexadecimal value 0x00, is an invalid character. Line 1, position 1.
   at System.Xml.XmlTextReaderImpl.Throw(Exception e)
   at System.Xml.XmlTextReaderImpl.Throw(String res, String[] args)
   at System.Xml.XmlTextReaderImpl.ParseRootLevelWhitespace()
   at System.Xml.XmlTextReaderImpl.ParseDocumentContent()
   at System.Xml.XmlTextReaderImpl.Read()
   at System.Xml.XmlReader.MoveToContent()
   at System.Xml.Linq.XElement.Load(XmlReader reader, LoadOptions options)
   at System.Xml.Linq.XElement.Load(Stream stream, LoadOptions options)
   at System.Xml.Linq.XElement.Load(Stream stream)
   at Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository.ReadElementFromFile(String fullPath)
   at Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository.GetAllElementsCore()+MoveNext()
   at System.Collections.Generic.List`1.AddEnumerable(IEnumerable`1 enumerable)
   at System.Linq.Enumerable.ToList[TSource](IEnumerable`1 source)
   at Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository.GetAllElements()
   at Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager.GetAllKeys()
   at Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingProvider.CreateCacheableKeyRingCore(DateTimeOffset now, IKey keyJustAdded)
   at Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingProvider.Microsoft.AspNetCore.DataProtection.KeyManagement.Internal.ICacheableKeyRingProvider.GetCacheableKeyRing(DateTimeOffset now)
   at Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingProvider.GetCurrentKeyRingCore(DateTime utcNow)|url: |action: 
2023-03-02 08:47:47.4186||INFO|Hangfire.PostgreSql.PostgreSqlStorage|Start installing Hangfire SQL objects... |url: |action: 
2023-03-02 08:47:47.5298||INFO|Hangfire.PostgreSql.PostgreSqlStorage|Hangfire SQL objects installed. |url: |action: 
2023-03-02 08:47:48.3990||INFO|Hangfire.BackgroundJobServer|Starting Hangfire Server using job storage: 'PostgreSQL Server: Host: localhost, DB: HDTL, Schema: hangfire' |url: |action: 
2023-03-02 08:47:48.3990||INFO|Hangfire.BackgroundJobServer|Using the following options for SQL Server job storage: |url: |action: 
2023-03-02 08:47:48.3990||INFO|Hangfire.BackgroundJobServer|    Queue poll interval: 00:00:15. |url: |action: 
2023-03-02 08:47:48.3990||INFO|Hangfire.BackgroundJobServer|    Invisibility timeout: 00:30:00. |url: |action: 
2023-03-02 08:47:48.3990||INFO|Hangfire.BackgroundJobServer|Using the following options for Hangfire Server:
    Worker count: 20
    Listening queues: 'default'
    Shutdown timeout: 00:00:15
    Schedule polling interval: 00:00:15 |url: |action: 
2023-03-02 08:47:48.4409||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop BackgroundServerProcess:db25bf4c has started in 15.3545 ms |url: |action: 
2023-03-02 08:47:48.4665||TRACE|Hangfire.Server.BackgroundServerProcess|Server desktop-8nqps5h:15172:7cc4e216 is announcing itself... |url: |action: 
2023-03-02 08:47:48.5506||INFO|Hangfire.Server.BackgroundServerProcess|Server desktop-8nqps5h:15172:7cc4e216 successfully announced in 82.9166 ms |url: |action: 
2023-03-02 08:47:48.5585||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ServerHeartbeatProcess:97060e63 has started in 5.4251 ms |url: |action: 
2023-03-02 08:47:48.5585||INFO|Hangfire.Server.BackgroundServerProcess|Server desktop-8nqps5h:15172:7cc4e216 is starting the registered dispatchers: ServerWatchdog, ServerJobCancellationWatcher, ExpirationManager, Worker, DelayedJobScheduler, RecurringJobScheduler... |url: |action: 
2023-03-02 08:47:48.5585||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ServerWatchdog:724640e7 has started in 5.4721 ms |url: |action: 
2023-03-02 08:47:48.5704||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ServerJobCancellationWatcher:64957e46 has started in 9.0427 ms |url: |action: 
2023-03-02 08:47:48.5704||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-03-02 08:47:48.5704||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:15172:7cc4e216 waiting for 00:00:30 delay before sending a heartbeat |url: |action: 
2023-03-02 08:47:48.5704||INFO|Hangfire.Server.ServerWatchdog|2 servers were removed due to timeout |url: |action: 
2023-03-02 08:47:48.5860||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ExpirationManager:5e871798 has started in 15.5337 ms |url: |action: 
2023-03-02 08:47:48.5860||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:f9abf617 has started in 14.8326 ms |url: |action: 
2023-03-02 08:47:48.5860||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:75377e9c has started in 15.1179 ms |url: |action: 
2023-03-02 08:47:48.6051||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:c051a9e5 has started in 24.6338 ms |url: |action: 
2023-03-02 08:47:48.6051||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:6478ced4 has started in 30.6921 ms |url: |action: 
2023-03-02 08:47:48.6051||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:7b52e221 has started in 34.5013 ms |url: |action: 
2023-03-02 08:47:48.6235||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'counter'... |url: |action: 
2023-03-02 08:47:48.6911||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2023-03-02 08:47:48.7261||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:4af6a53f has started in 145.4689 ms |url: |action: 
