2023-01-04 08:40:44.4297||INFO|Hangfire.PostgreSql.PostgreSqlStorage|Start installing Hangfire SQL objects... |url: |action: 
2023-01-04 08:40:44.5622||INFO|Hangfire.PostgreSql.PostgreSqlStorage|Hangfire SQL objects installed. |url: |action: 
2023-01-04 08:40:45.5641||INFO|Hangfire.BackgroundJobServer|Starting Hangfire Server using job storage: 'PostgreSQL Server: Host: localhost, DB: HDTL, Schema: hangfire' |url: |action: 
2023-01-04 08:40:45.6026||INFO|Hangfire.BackgroundJobServer|Using the following options for SQL Server job storage: |url: |action: 
2023-01-04 08:40:45.6105||INFO|Hangfire.BackgroundJobServer|    Queue poll interval: 00:00:15. |url: |action: 
2023-01-04 08:40:45.6339||INFO|Hangfire.BackgroundJobServer|    Invisibility timeout: 00:30:00. |url: |action: 
2023-01-04 08:40:45.6339||INFO|Hangfire.BackgroundJobServer|Using the following options for Hangfire Server:
    Worker count: 20
    Listening queues: 'default'
    Shutdown timeout: 00:00:15
    Schedule polling interval: 00:00:15 |url: |action: 
2023-01-04 08:40:45.6696||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop BackgroundServerProcess:574a8677 has started in 20.5697 ms |url: |action: 
2023-01-04 08:40:45.7069||TRACE|Hangfire.Server.BackgroundServerProcess|Server desktop-8nqps5h:648:a2f7fe0f is announcing itself... |url: |action: 
2023-01-04 08:40:45.8069||INFO|Hangfire.Server.BackgroundServerProcess|Server desktop-8nqps5h:648:a2f7fe0f successfully announced in 99.0656 ms |url: |action: 
2023-01-04 08:40:45.8165||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ServerHeartbeatProcess:67a63d62 has started in 6.8173 ms |url: |action: 
2023-01-04 08:40:45.8165||INFO|Hangfire.Server.BackgroundServerProcess|Server desktop-8nqps5h:648:a2f7fe0f is starting the registered dispatchers: ServerWatchdog, ServerJobCancellationWatcher, ExpirationManager, Worker, DelayedJobScheduler, RecurringJobScheduler... |url: |action: 
2023-01-04 08:40:45.8266||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ServerWatchdog:3263e913 has started in 8.7876 ms |url: |action: 
2023-01-04 08:40:45.8266||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ServerJobCancellationWatcher:8fdd9adf has started in 11.1304 ms |url: |action: 
2023-01-04 08:40:45.8266||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:648:a2f7fe0f waiting for 00:00:30 delay before sending a heartbeat |url: |action: 
2023-01-04 08:40:45.8266||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2023-01-04 08:40:45.8266||INFO|Hangfire.Server.ServerWatchdog|2 servers were removed due to timeout |url: |action: 
2023-01-04 08:40:45.8754||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ExpirationManager:6a27f097 has started in 44.8913 ms |url: |action: 
2023-01-04 08:40:45.8754||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:b00c547e has started in 42.9492 ms |url: |action: 
2023-01-04 08:40:45.8871||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'counter'... |url: |action: 
2023-01-04 08:40:45.8871||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:e3a647f7 has started in 49.9764 ms |url: |action: 
2023-01-04 08:40:45.8871||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'job'... |url: |action: 
2023-01-04 08:40:45.8871||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:2a4097a2 has started in 62.4944 ms |url: |action: 
2023-01-04 08:40:45.9104||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'list'... |url: |action: 
2023-01-04 08:40:45.9104||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'set'... |url: |action: 
