2022-12-20 08:48:37.3395||INFO|Hangfire.PostgreSql.PostgreSqlStorage|Start installing Hangfire SQL objects... |url: |action: 
2022-12-20 08:48:37.5093||INFO|Hangfire.PostgreSql.PostgreSqlStorage|Hangfire SQL objects installed. |url: |action: 
2022-12-20 08:48:39.3364||INFO|Hangfire.BackgroundJobServer|Starting Hangfire Server using job storage: 'PostgreSQL Server: Host: localhost, DB: HDTL, Schema: hangfire' |url: |action: 
2022-12-20 08:48:39.3554||INFO|Hangfire.BackgroundJobServer|Using the following options for SQL Server job storage: |url: |action: 
2022-12-20 08:48:39.3554||INFO|Hangfire.BackgroundJobServer|    Queue poll interval: 00:00:15. |url: |action: 
2022-12-20 08:48:39.6626||INFO|Hangfire.BackgroundJobServer|    Invisibility timeout: 00:30:00. |url: |action: 
2022-12-20 08:48:39.6626||INFO|Hangfire.BackgroundJobServer|Using the following options for Hangfire Server:
    Worker count: 20
    Listening queues: 'default'
    Shutdown timeout: 00:00:15
    Schedule polling interval: 00:00:15 |url: |action: 
2022-12-20 08:48:39.7296||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop BackgroundServerProcess:287b2826 has started in 17.8231 ms |url: |action: 
2022-12-20 08:48:39.8065||TRACE|Hangfire.Server.BackgroundServerProcess|Server desktop-8nqps5h:21652:0a2c5f0a is announcing itself... |url: |action: 
2022-12-20 08:48:39.9666||INFO|Hangfire.Server.BackgroundServerProcess|Server desktop-8nqps5h:21652:0a2c5f0a successfully announced in 122.4095 ms |url: |action: 
2022-12-20 08:48:40.0044||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ServerHeartbeatProcess:4800a497 has started in 26.7492 ms |url: |action: 
2022-12-20 08:48:40.0044||INFO|Hangfire.Server.BackgroundServerProcess|Server desktop-8nqps5h:21652:0a2c5f0a is starting the registered dispatchers: ServerWatchdog, ServerJobCancellationWatcher, ExpirationManager, Worker, DelayedJobScheduler, RecurringJobScheduler... |url: |action: 
2022-12-20 08:48:40.0161||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ServerWatchdog:f1aa76ec has started in 9.1205 ms |url: |action: 
2022-12-20 08:48:40.0161||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ServerJobCancellationWatcher:eb3a1379 has started in 13.0853 ms |url: |action: 
2022-12-20 08:48:40.0266||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:21652:0a2c5f0a waiting for 00:00:30 delay before sending a heartbeat |url: |action: 
2022-12-20 08:48:40.0266||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
